id,genre,audio_path,lyric_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,tfidf_ai,tfidf_away,tfidf_ce,tfidf_che,tfidf_come,tfidf_dans,tfidf_des,tfidf_di,tfidf_don,tfidf_du,tfidf_el,tfidf_en,tfidf_es,tfidf_est,tfidf_et,tfidf_feel,tfidf_got,tfidf_il,tfidf_je,tfidf_just,tfidf_know,tfidf_la,tfidf_le,tfidf_les,tfidf_let,tfidf_life,tfidf_like,tfidf_ll,tfidf_love,tfidf_ma,tfidf_make,tfidf_mi,tfidf_ne,tfidf_non,tfidf_oh,tfidf_pas,tfidf_pour,tfidf_qu,tfidf_que,tfidf_qui,tfidf_se,tfidf_si,tfidf_te,tfidf_time,tfidf_tu,tfidf_une,tfidf_ve,tfidf_want,tfidf_yeah,tfidf_ça,cluster,pca_kmeans_cluster
1248247,downtempo,data/audio/1248247.mp3,data/lyrics/1248247.txt,-318.9118,89.44327,18.536749,20.163183,4.920415,-23.729523,-5.661037,-10.735633,-13.445715,-2.1291494,-28.332624,-13.940782,-17.122839,0.0,0.352865878259938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578087178299272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5995427683246405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886552124185818,0.0,0.0,0.0,0.0,0.0,0.0,2,2
1248249,chillout,data/audio/1248249.mp3,data/lyrics/1248249.txt,-144.64546,118.331436,-17.807335,54.8967,1.1129894,13.04263,1.2055465,4.720824,-13.326025,-1.0657364,2.1191442,1.8972933,-4.0321975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
1248254,chillout,data/audio/1248254.mp3,data/lyrics/1248254.txt,-152.7274,83.80584,8.033165,28.955238,8.97273,4.501957,3.496017,-2.1212733,-14.179778,7.061082,-7.950052,0.27242994,-5.839229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
1248257,chillout,data/audio/1248257.mp3,data/lyrics/1248257.txt,-259.2796,34.656536,62.366173,40.260582,22.578032,22.0186,-6.8816366,6.6701365,-10.813887,-4.202263,-16.182451,-11.184996,-10.5987625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6913804009947878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7224909280539697,0.0,0.0,0.0,0.0,0.0,0.0,4,4
1248266,chillout,data/audio/1248266.mp3,data/lyrics/1248266.txt,-232.92175,137.42441,14.416675,45.635654,10.200569,16.74223,5.1653104,-5.613712,-5.9659276,1.497558,-2.4745338,-7.3781443,-8.382785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,2
1248270,downtempo,data/audio/1248270.mp3,data/lyrics/1248270.txt,-87.23337,103.26745,5.414451,36.218185,3.6173,12.427505,-2.1001618,-1.2238661,-3.200871,7.322259,-1.3557959,-0.44090837,-3.4307048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6675403859825296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347559754174734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138977838705402,0.4405288860314976,0.0,0.0,3,2
1248273,downtempo,data/audio/1248273.mp3,data/lyrics/1248273.txt,-213.20694,106.656624,10.005704,48.21322,27.946135,14.002942,0.7139494,5.629155,-0.65043086,1.0428414,-8.195059,-4.448439,-2.6671271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
1248278,dance,data/audio/1248278.mp3,data/lyrics/1248278.txt,-119.21973,90.62645,29.128582,26.702496,7.3162413,13.301804,-1.8140106,2.1297479,-7.0742173,2.515478,-1.1654612,1.3549988,-3.6887157,0.0,0.0,0.0,0.0,0.6289545750678676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398306619856168,0.0,0.0,0.0,0.4947439431139019,0.0,0.0,0.3109140637384248,0.3094352632822176,0.0,0.3469789733189959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1651660198212375,0.0,0.0,0.0,2,2
1248441,alternative,data/audio/1248441.mp3,data/lyrics/1248441.txt,-223.057,130.75075,26.262276,33.62773,15.924954,13.898014,-0.1578554,3.4988012,-1.8398498,7.5404277,3.7616167,1.0564861,-4.02343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3983663149928028,0.0,0.0,0.0,0.0,0.0,0.4738169831938311,0.6722201415808344,0.2932028437323389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809874004229804,0.0,0.0,0.0,0.0,0.0,0.0,4,3
1248444,alternative,data/audio/1248444.mp3,data/lyrics/1248444.txt,-305.92328,156.55658,12.890619,32.453815,11.505451,11.940507,3.8140068,-3.6351285,-10.8058815,-0.08208841,-4.70305,3.2544062,-1.7234975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104001205043127,0.0,0.0,0.0,0.0,0.0,0.0,0.1156235579324435,0.0,0.0,0.0,0.0,0.0,0.0,0.5876176258870952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1228447670179278,0.7844932320700703,0.0,0.0,3,2
1248545,alternative,data/audio/1248545.mp3,data/lyrics/1248545.txt,-231.61731,153.10524,17.32619,26.671732,8.904131,11.165602,0.71802497,0.27484754,-5.188118,2.89149,-8.409699,3.2602544,-3.4090867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409507686030511,0.0,0.0,0.0,0.0,0.0,0.0,0.9989684671908728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196223369947915,0.0,0.0,0.0,0.0,0.0,0.0,3,4
1248614,downtempo,data/audio/1248614.mp3,data/lyrics/1248614.txt,-239.86656,79.07844,56.59462,55.566032,15.259385,24.12299,-1.150201,15.498453,5.829317,7.438439,3.5259526,2.8548985,5.873791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
1248709,alternative,data/audio/1248709.mp3,data/lyrics/1248709.txt,-178.06357,76.37665,-2.8222177,11.149396,1.4424404,0.98670113,-3.8133268,-5.8531275,-5.954878,-4.9258265,-13.816391,-8.278956,-20.418978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4412483391825313,0.0,0.0,0.0,0.7320274339885646,0.3634680430916865,0.0,0.0,0.0,0.0,0.0,0.3705762009464115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3
1248731,alternative,data/audio/1248731.mp3,data/lyrics/1248731.txt,-332.45172,87.06095,19.912025,15.104574,12.043032,4.833098,0.65121734,-0.9794321,-2.9539387,-8.113378,-15.921279,-10.468217,-13.0486,0.0,0.1718158287239504,0.0,0.0,0.0,0.0,0.0,0.0,0.1256547825978252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1328426142541607,0.923430733882263,0.0,0.0,0.0,0.0,0.1580030347862756,0.1344985420720325,0.1466608651469255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405506669609242,0.0,0.0,0.0,0.0,0.0,0.0,4,3
1249601,pop,data/audio/1249601.mp3,data/lyrics/1249601.txt,-207.36255,97.780556,31.621,37.530643,20.5628,5.3631506,-6.093136,4.4272857,-4.50304,-1.9660896,-9.104315,-2.6223602,-9.077862,0.0,0.0,0.0,0.0,0.0,0.3921294781331763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207851005090649,0.0,0.0,0.0,0.3097206729259203,0.0,0.0,0.6268076781800994,0.0731824303107665,0.0412545937485478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2224895448646728,0.0,0.0,0.2176665524145558,0.0,0.0,0.1067046254433145,0.300103700384989,0.0775343976299912,0.0,0.0,0.0,0.0,0.3206556490712665,0.0,0.0,0.0,0.0,1,1
1249602,chanson,data/audio/1249602.mp3,data/lyrics/1249602.txt,-77.786705,92.37178,28.586924,28.850063,16.881279,15.919429,6.5620346,6.4057755,-2.5508063,1.2630012,-1.892378,2.4633725,-3.89195,0.0,0.0,0.0,0.0,0.0,0.0,0.2138447788259054,0.0,0.0,0.0,0.0,0.0982154970263339,0.0,0.0,0.170858853348075,0.0,0.0,0.0,0.9092797542856282,0.0,0.0,0.0,0.1503945834020593,0.0282602778375766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304820180373388,0.0,0.0,0.0,0.0600732196910368,0.0312917271611451,0.1705548773528711,0.0,0.1062254367282344,0.0,0.0287986516272652,0.0,0.1360339814258668,0.0,0.0,0.0,0.0,0.0,1,1
1249603,chanson,data/audio/1249603.mp3,data/lyrics/1249603.txt,-143.43135,85.31705,0.7785705,25.841301,-11.819862,-7.4566565,-16.617332,-14.104774,-18.774847,-13.2676325,-20.861189,-13.024396,-20.532835,0.0,0.0,0.0,0.0,0.0,0.2817783100201284,0.0961381635870597,0.0,0.0,0.0,0.0,0.2318123091508497,0.0,0.3613840468957465,0.4480757623419769,0.0,0.0,0.0,0.0953831097657307,0.0,0.0,0.405373062477899,0.3155267229738364,0.0889347806421589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945248777523825,0.0,0.0766763293896933,0.0924214193534634,0.0,0.0,0.0,0.0,0.256858457673814,0.3950027963381272,0.0,0.0,0.0,0.0,1,1
1249886,60s,data/audio/1249886.mp3,data/lyrics/1249886.txt,-46.632587,149.27402,-39.77036,17.48393,-0.9239568,1.9706305,-14.101572,1.3607216,-2.8136296,-2.7793338,-6.4454365,-3.3263426,-9.835871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4
1249912,60s,data/audio/1249912.mp3,data/lyrics/1249912.txt,-98.228615,136.94885,1.5303335,10.465347,-6.5539203,12.6047735,-13.426345,-2.1091664,-7.2282677,-0.7058878,-3.9009054,-1.267726,-5.6374397,0.0,0.0,0.0193424291673993,0.0,0.0,0.0363614101678256,0.0372177602887982,0.0,0.0,0.0191414624202719,0.0,0.0149568333602092,0.0,0.0174877285041203,0.0,0.0,0.0,0.0697337654844634,0.0923136448213506,0.0,0.0,0.980820005807064,0.0152686476189499,0.0688582603157243,0.0,0.0,0.0,0.0,0.0,0.0183514703056182,0.0,0.0,0.0,0.0206332135685109,0.0165378372802929,0.0544962588392304,0.054889818625415,0.0571834583591497,0.0148417711581639,0.0178894525478053,0.0323532681473607,0.0,0.0175425119835104,0.0,0.0165728436193074,0.0382291455312762,0.0,0.0,0.0,0.0416647524563732,3,0
1249921,newwave,data/audio/1249921.mp3,data/lyrics/1249921.txt,-155.10516,109.23843,-0.7633066,23.204622,-0.23945358,10.147974,2.0013087,-0.6286134,-6.1640286,1.6789207,-13.041902,-2.1375554,-9.224389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
1249926,60s,data/audio/1249926.mp3,data/lyrics/1249926.txt,-156.82556,109.951614,-0.7960241,23.2942,-0.14855541,10.216348,2.0787807,-0.69587153,-6.0712223,1.7476586,-13.02227,-2.179313,-9.150471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
1249927,hiphop,data/audio/1249927.mp3,data/lyrics/1249927.txt,-76.42762,101.99847,-23.19835,-8.147314,-24.91461,16.26888,-17.713558,2.9373794,-7.789596,5.8572474,-5.1608624,4.559086,-7.3952465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116755517579395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620926124801782,0.0,0.453147146732299,0.2470619813225439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874763260344034,0.0,0.0,0.0,4,2
1249956,alternative,data/audio/1249956.mp3,data/lyrics/1249956.txt,-19.988653,116.61907,-25.373657,32.802013,-12.759143,3.6269145,-7.180736,0.85727805,-8.051115,-3.02076,-2.6011794,0.81434333,-8.109993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3898168489810578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920892406446312,0.0,0.0,0.0,4,3
1249957,alternative,data/audio/1249957.mp3,data/lyrics/1249957.txt,-19.340422,92.53658,-6.2696605,27.977642,8.09407,0.32002565,6.942608,6.3540697,0.61231506,8.51553,-0.90622437,10.458716,-5.0366035,0.0,0.4166131272397292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3883228217079166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7545063115797435,0.0,0.3261274507591562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
1249960,alternative,data/audio/1249960.mp3,data/lyrics/1249960.txt,-98.73952,129.24957,-10.033636,28.976635,-0.74574494,4.3361964,-0.6194161,12.77505,5.311562,6.4753265,-0.3205906,9.076194,4.215327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
1249965,alternative,data/audio/1249965.mp3,data/lyrics/1249965.txt,-148.69853,138.23288,-60.309708,9.12173,-47.751953,-5.216978,-1.6512225,-36.256687,-20.619852,-9.276526,-7.538256,1.7371132,-4.33867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8850341830481696,0.0,0.0,0.0,0.0,0.0,0.465526040986172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
1250079,grunge,data/audio/1250079.mp3,data/lyrics/1250079.txt,-54.256683,102.82677,-30.392225,19.913576,-5.3221006,9.342202,-8.319782,-7.2640243,-7.6292253,-1.8903291,-9.574678,-5.4795475,-12.207196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3
1250081,90s,data/audio/1250081.mp3,data/lyrics/1250081.txt,-57.323425,83.2939,-9.788029,27.575676,7.4738007,11.684987,8.567118,1.6012509,-1.7019217,5.192473,-2.8398936,-2.996921,-3.7325277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625504091696342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2118978882606833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991472468160921,0.0,0.0,0.0,0.0,0.0,0.0,3,4
1250082,grunge,data/audio/1250082.mp3,data/lyrics/1250082.txt,-186.20332,101.072624,-12.739669,15.280999,-0.25517192,7.261676,-3.590889,-8.998089,-12.645175,0.7135004,-4.8862557,-6.860164,-8.730903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
1250083,grunge,data/audio/1250083.mp3,data/lyrics/1250083.txt,-144.75305,92.374084,-31.85658,27.13791,-8.104659,9.622135,-5.944175,-7.8336225,-12.438909,-5.703433,-6.0731997,-6.2017455,-9.329385,0.0,0.4721143105249241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8683192274306426,0.0,0.1007484201893235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139278407641566,0.0,0.0,4,4
1250574,blues,data/audio/1250574.mp3,data/lyrics/1250574.txt,-26.880957,83.703896,-10.94038,30.591331,-7.2289767,15.89178,-0.12325091,3.1938972,0.6087561,0.9038821,-1.7091968,3.5939767,2.6271443,0.0,0.0,0.0,0.0,0.5708565871451514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145044777737712,0.0,0.0,0.0,0.0,0.0868622840625906,0.0,0.0806269179986921,0.0,0.0,0.0,0.0,0.0,0.0,0.573662656450458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772678320720889,0.0,0.0,0.0,0.0,0.5513436784679344,0.0,2,2
1250585,blues,data/audio/1250585.mp3,data/lyrics/1250585.txt,-166.91754,97.83354,-10.15797,33.178135,2.0524678,10.428741,1.5068585,6.199462,-1.8162279,-1.08202,-2.0797079,-0.73705506,-3.859734,0.0,0.0463280431424471,0.0,0.0,0.2799896550348696,0.0,0.0,0.0,0.4065753591492278,0.0,0.0,0.0,0.0,0.0,0.0,0.0431821161192771,0.0,0.0,0.0,0.0716387821777485,0.0711405249547645,0.0,0.0,0.0,0.0,0.0,0.0725317836661085,0.0395453139463177,0.0,0.0,0.0,0.0,0.0,0.0,0.8039027309528844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260452877922493,0.0,0.2704191031794844,0.0,3,2
1250644,blues,data/audio/1250644.mp3,data/lyrics/1250644.txt,-103.97117,55.314453,14.64575,18.680643,-3.4713025,8.464758,-0.11737476,-4.555235,-3.9238887,-2.2553482,-6.1562276,0.23106956,-2.557574,0.0,0.0,0.0,0.0,0.2334054759518448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0839942896571272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705414207790472,0.2307608463430246,0.0,0.0,0.0,0.0,0.0,0.0,0.9382111611200392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
1250684,blues,data/audio/1250684.mp3,data/lyrics/1250684.txt,-67.44632,90.611984,15.861782,29.07818,-0.26623195,9.189137,-0.9766232,4.9418583,0.5232875,3.2992764,-1.6645411,4.591464,-1.5478249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397834338413887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417666388917693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135632203433429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2669976284929613,0.0,0.0,0.0,0.0,0.7408949097466614,0.0,3,2
1251038,punkrock,data/audio/1251038.mp3,data/lyrics/1251038.txt,-50.002666,59.919697,-9.438646,23.8338,1.8606141,7.5681705,0.40027493,7.0001435,3.549447,6.061529,1.3383018,5.7432194,0.90547866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2
1251040,90s,data/audio/1251040.mp3,data/lyrics/1251040.txt,9.932115,65.433014,-17.398617,29.076006,3.6547954,10.110935,5.798102,11.526618,2.2758775,9.279669,2.4885247,2.2623084,3.5168567,0.0,0.2861782575796143,0.0,0.0,0.0,0.0,0.0,0.0,0.2092919319917015,0.0,0.0,0.0,0.0,0.0,0.0,0.8002355751322079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631715222238105,0.2240221911044875,0.2442798847730105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341026741904781,0.0,0.0,0.0,0.0,0.0,0.0,2,3
1251050,90s,data/audio/1251050.mp3,data/lyrics/1251050.txt,-78.36057,79.829445,-27.310553,33.104,2.5601285,2.9683843,-3.7778578,0.17874382,-2.0672684,3.5171688,-4.3138304,-1.2990429,-4.158322,0.0,0.4142822876889097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457585830998896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757775668185155,0.0,0.0,0.0,0.0,0.0,0.0,0.8985989906656005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142538949960289,0.0,0.0,3,4
1251306,acidjazz,data/audio/1251306.mp3,data/lyrics/1251306.txt,-151.29335,98.93338,9.210279,26.31285,15.875723,15.753048,1.6856021,14.284116,0.18953478,1.315123,7.2310705,9.168952,-4.645996,0.0,0.0,0.0,0.4421765581347761,0.0766549531428615,0.0,0.0,0.3251385291447057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2436101903828383,0.0,0.0,0.0,0.3045714054953325,0.1422399656751496,0.0,0.0,0.0,0.0,0.0,0.0,0.1709589854650914,0.0,0.2741376933606254,0.1729754264254044,0.5766458817434255,0.0,0.0,0.0,0.0,0.0,0.0833274557069787,0.1506986036224988,0.1551580420149822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1251311,rock,data/audio/1251311.mp3,data/lyrics/1251311.txt,-103.955795,63.415936,20.961246,41.418022,13.358954,3.572353,3.2336497,1.9534137,3.039737,2.498634,0.16220225,2.4669635,-5.0391474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2
1251312,progressive,data/audio/1251312.mp3,data/lyrics/1251312.txt,-159.64725,81.09951,25.188017,22.798075,12.348751,28.347113,4.8764005,14.905975,6.312923,3.1276274,-1.8429976,1.7647108,-3.4499826,0.0,0.0,0.0,0.1911297791528299,0.0,0.0,0.0,0.6558550408333113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5615996419609243,0.0,0.0,0.0,0.10532021998479,0.3074144561267203,0.0,0.0,0.0,0.0,0.0,0.0,0.2955864804228295,0.0,0.1579938324802592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
